id,prix,surface,pieces,ville,prix_log,surface_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN,cluster
4179,325000,117.0,4.0,291200.6862666986,12.691583538230217,4.770684624465665,False,False,True,False,False,4
4180,598500,160.0,4.0,297263.1004833612,13.302183474822545,5.081404364984463,False,False,True,False,False,4
4181,599000,223.0,7.0,304248.30531431764,13.303018546545275,5.4116460518550396,False,False,True,False,False,2
4182,255000,55.0,3.0,328521.0121059021,12.449022745701502,4.02535169073515,True,False,False,False,False,0
4183,171200,81.0,4.0,283876.87674288906,12.050593583794214,4.406719247264253,False,False,True,False,False,4
4184,310000,100.0,4.0,290486.40055241284,12.644330802262578,4.61512051684126,False,False,True,False,False,4
4185,145000,69.0,3.0,299768.0709294315,11.884495917930655,4.248495242049359,True,False,False,False,False,0
4186,189000,162.0,8.0,284724.4957905081,12.149507585033072,5.093750200806762,False,False,True,False,False,2
4187,149000,41.0,2.0,297009.7459818486,11.91170829631447,3.7376696182833684,True,False,False,False,False,5
4188,79500,128.0,7.0,279510.21007622237,11.283524879179666,4.859812404361672,False,False,True,False,False,2
4189,152000,65.0,4.0,282962.5910286033,11.931642378754141,4.189654742026425,True,False,False,False,False,0
4190,87000,93.0,5.0,279867.3529333652,11.373674891823535,4.543294782270004,False,False,True,False,False,7
4211,45000,52.0,2.0,250688.5764640268,10.714439990727769,3.970291913552122,True,False,False,False,False,5
4212,39900,1004.0,4.686456400742115,277624.4957905081,10.594156665220533,6.912742820493176,False,False,False,False,True,6
4213,377280,186.0,7.0,293690.21007622237,12.840745546878946,5.231108616854587,False,False,True,False,False,2
4214,125000,106.0,4.0,281676.87674288906,11.736077016252437,4.672828834461906,False,False,True,False,False,4
4215,80000,30.0,2.0,279534.0196000319,11.289794413577894,3.4339872044851463,True,False,False,False,False,5
4216,169600,69.0,3.0,275924.6348827817,12.041203898548972,4.248495242049359,True,False,False,False,False,0
4217,229000,60.0,3.0,277191.5641636668,12.34148164933907,4.110873864173311,True,False,False,False,False,0
4218,799000,93.0,4.0,318146.1096182123,13.591117476312084,4.543294782270004,True,False,False,False,False,0
4219,437000,95.0,4.0,320863.1004833612,12.987690762404629,4.564348191467836,True,False,False,False,False,0
4220,499999,81.0,3.0,298268.7914363941,13.122363377404328,4.406719247264253,True,False,False,False,False,0
4223,350000,375.0,12.0,292391.16245717474,12.765691290604371,5.929589143389895,False,True,False,False,False,1
4224,385000,158.0,5.0,294057.8291238414,12.861001210669146,5.0689042022202315,False,False,True,False,False,7
4225,219000,181.0,10.0,286153.06721907953,12.296831574998258,5.204006687076795,False,False,True,False,False,1
4226,140000,755.0,4.686456400742115,282391.16245717474,11.849404844423074,6.628041376179533,False,False,False,False,True,6
4227,680000,152.0,6.0,308105.4481714605,13.429849547739444,5.030437921392435,False,False,True,False,False,7
4228,315000,115.0,6.0,290724.4957905081,12.660331092405906,4.7535901911063645,False,False,True,False,False,7
4230,460000,250.0,8.0,297629.25769527,13.038983942375959,5.5254529391317835,False,False,True,False,False,2
4231,575000,90.0,4.0,328521.0121059021,13.26212705890841,4.51085950651685,False,False,True,False,False,4
4233,135000,216.0,10.0,282153.06721907953,11.813037464800539,5.37989735354046,False,False,True,False,False,1
4234,490000,260.0,11.0,295418.83689093956,13.102162710901053,5.564520407322694,False,False,True,False,False,1
4235,204000,44.0,2.0,321795.8912606264,12.225880174775122,3.8066624897703196,True,False,False,False,False,5
4236,169600,94.0,5.0,283800.6862666986,12.041203898548972,4.553876891600541,False,False,True,False,False,7
4237,194900,57.0,3.0,300290.0522815063,12.180247016318816,4.060443010546419,False,False,True,False,False,4
4238,65000,45.0,2.0,275313.67006959434,11.082157933374816,3.828641396489095,False,False,True,False,False,5
4239,87500,102.0,4.0,279891.16245717474,11.37940550085183,4.634728988229636,False,False,True,False,False,4
4240,137800,121.0,4.0,283023.382345485,11.833565894429414,4.804021044733257,False,False,True,False,False,4
4241,474000,153.0,6.0,298295.92436193663,13.06896471037963,5.0369526024136295,False,False,True,False,False,7
4242,672000,280.0,8.0,321758.9338166946,13.418015107599418,5.638354669333745,False,False,True,False,False,2
4243,295830,205.0,8.0,289811.63864765095,12.59754362430855,5.327876168789581,False,False,True,False,False,2
4244,369000,300.0,4.686456400742115,291327.92780003045,12.818554633046093,5.707110264748875,False,True,False,False,False,6
4245,199000,130.0,5.0,285200.6862666986,12.201065128819632,4.875197323201151,False,False,True,False,False,7
4246,105000,880.0,4.686456400742115,280724.4957905081,11.561725152903833,6.78105762593618,False,False,False,False,True,6
4247,267423,57.0,3.0,286027.7135478552,12.496590692801163,4.060443010546419,True,False,False,False,False,0
4248,164000,61.0,3.0,273338.1004833612,12.00762780434872,4.127134385045092,True,False,False,False,False,0
4249,105000,50.0,2.0,253850.55429233346,11.561725152903833,3.9318256327243257,True,False,False,False,False,5
4250,140000,400.0,4.686456400742115,275473.7254833612,11.849404844423074,5.993961427306569,False,False,False,False,True,6
4251,750000,221.0,7.0,311438.7815047938,13.527829818844937,5.402677381872279,False,False,True,False,False,2
4253,749000,68.0,3.0,411694.6446055649,13.52649559761195,4.23410650459726,True,False,False,False,False,0
4254,190800,98.0,5.0,284810.21007622237,12.158986279072735,4.59511985013459,False,False,True,False,False,7
4255,280000,185.0,7.0,289057.8291238414,12.54254845357358,5.225746673713202,False,False,True,False,False,2
4256,39500,40.0,3.0,269527.92780003045,10.584081267024454,3.713572066704308,False,False,True,False,False,4
4257,172000,73.0,5.0,318445.8912606264,12.055255569732177,4.30406509320417,True,False,False,False,False,7
4258,226000,87.0,4.0,286430.36029001675,12.328294703023394,4.477336814478207,True,False,False,False,False,0
4259,299000,77.0,5.0,294282.4732545759,12.608202196848836,4.356708826689592,False,False,True,False,False,7
4260,260000,95.0,5.0,288105.4481714605,12.468440756144114,4.564348191467836,False,False,True,False,False,7
4261,115000,100.0,3.0,280226.7135478552,11.652696102959753,4.61512051684126,True,False,False,False,False,0
4262,209000,94.0,5.0,285676.87674288906,12.250094315624496,4.553876891600541,False,False,True,False,False,7
4263,129000,73.0,4.0,270096.2787652465,11.767575435251748,4.30406509320417,True,False,False,False,False,0
4264,111900,304.0,4.686456400742115,281053.06721907953,11.625369830810577,5.720311776607412,False,True,False,False,False,6
4266,140400,152.0,5.0,282410.21007622237,11.852257893055606,5.030437921392435,True,False,False,False,False,7
4267,560000,82.0,4.0,313444.10485220305,13.235693848424024,4.418840607796598,False,False,True,False,False,4
4268,633000,196.0,6.0,305867.3529333652,13.358227280903897,5.2832037287379885,False,False,True,False,False,7
4269,395000,100.0,5.0,299196.1096182123,12.886643575525625,4.61512051684126,False,False,True,False,False,7
4270,315000,86.0,3.0,290724.4957905081,12.660331092405906,4.465908118654584,False,False,True,False,False,4
4271,206600,85.0,4.686456400742115,317946.1096182123,12.238544675927017,4.454347296253507,False,False,True,False,False,7
4272,285000,244.0,9.0,289295.92436193663,12.560247968016562,5.501258210544727,False,False,True,False,False,2
4273,169000,56.0,3.0,283772.11483812716,12.037659911047468,4.04305126783455,True,False,False,False,False,0
4274,1100000,198.0,6.0,311408.5764640268,13.910821646859095,5.293304824724492,True,False,False,False,False,7
4275,218000,81.0,4.0,293835.4092000291,12.292254928916668,4.406719247264253,False,False,True,False,False,4
4276,450000,115.0,4.0,361208.5764640268,13.017005083966255,4.7535901911063645,False,False,True,False,False,4
4277,119900,104.0,5.0,271346.1096182123,11.694421681264394,4.653960350157523,False,False,True,False,False,7
4278,86000,51.0,3.0,279819.73388574616,11.362114203075018,3.9512437185814275,True,False,False,False,False,0
4279,49000,139.0,2.0,278057.8291238414,10.799595985047786,4.941642422609304,True,False,False,False,False,5
4280,184970,124.0,6.0,284532.5910286033,12.127954335016081,4.8283137373023015,False,False,True,False,False,7
4281,575000,166.0,6.0,303105.4481714605,13.26212705890841,5.117993812416755,False,False,True,False,False,7
4282,75000,133.0,7.0,279295.92436193663,11.225256725762893,4.897839799950911,False,False,True,False,False,2
4283,520000,140.0,5.0,305464.2914363941,13.161586013632684,4.948759890378168,False,False,True,False,False,7
4284,157500,46.0,2.0,223836.16440001718,11.967187086434018,3.8501476017100584,True,False,False,False,False,5
4285,336000,213.0,9.0,291724.4957905081,12.724869415131389,5.365976015021851,False,False,True,False,False,2
4286,260000,80.0,4.0,292646.1096182123,12.468440756144114,4.394449154672439,True,False,False,False,False,0
4287,239000,256.0,9.0,287105.4481714605,12.384223015005313,5.54907608489522,False,False,True,False,False,2
4288,169000,134.0,5.0,283772.11483812716,12.037659911047468,4.90527477843843,False,False,True,False,False,7
4289,137000,81.0,4.0,282248.30531431764,11.827743504053695,4.406719247264253,False,False,True,False,False,4
4290,452500,150.0,5.0,292387.01870912133,13.022545252064427,5.017279836814924,False,False,True,False,False,7
4330,265000,145.0,7.0,288343.5434095557,12.487488878546145,4.983606621708336,False,False,True,False,False,2
4351,113000,93.0,4.0,281105.4481714605,11.635151947212842,4.543294782270004,False,False,True,False,False,4
4353,445000,220.0,7.0,296914.97198098426,13.005831808336863,5.3981627015177525,False,False,True,False,False,2
4354,159000,127.0,6.0,283295.92436193663,11.976665770490767,4.852030263919617,False,False,True,False,False,7
4355,425000,92.0,4.0,325882.0320818334,12.959846800844963,4.532599493153256,True,False,False,False,False,0
4356,108000,616.0,4.686456400742115,279009.7459818486,11.58989576532275,6.424869023905388,False,False,False,False,True,6
4357,295000,147.0,5.0,289772.11483812716,12.59473402514672,4.997212273764115,False,False,True,False,False,7
4358,80000,127.0,7.0,279534.0196000319,11.289794413577894,4.852030263919617,False,False,True,False,False,2
4359,182500,122.0,6.0,285350.65507275774,12.114510931441727,4.812184355372417,False,False,True,False,False,7
4360,459000,85.0,4.0,295873.382345485,13.036807667689546,4.454347296253507,True,False,False,False,False,0
4361,166950,27.0,2.0,296652.47736925655,12.025455635171172,3.332204510175204,True,False,False,False,False,5
4362,122000,105.0,3.0,281534.0196000319,11.711784520403112,4.663439094112067,False,False,True,False,False,4
4363,79900,816.0,4.686456400742115,273458.83689093956,11.288543647320601,6.705639094860003,False,False,False,False,True,6
4364,1050000,145.0,6.0,376108.7647000239,13.864301674514206,4.983606621708336,False,False,True,False,False,7
4367,299000,80.0,4.0,289962.5910286033,12.608202196848836,4.394449154672439,True,False,False,False,False,0
4368,57000,50.0,4.686456400742115,271168.83689093956,10.950824090522445,3.9318256327243257,False,False,False,True,False,7
4369,200000,57.0,3.0,283193.12635558035,12.206077645517674,4.060443010546419,True,False,False,False,False,0
4370,245000,55.0,2.0,339633.9338166946,12.409017571151187,4.02535169073515,True,False,False,False,False,5
4371,199000,78.0,4.0,277005.20052730315,12.201065128819632,4.3694478524670215,False,False,True,False,False,4
4372,190000,462.0,4.686456400742115,274600.65507275774,12.154784614286667,6.137727054086234,False,True,False,False,False,6
4373,249000,90.0,5.0,287581.63864765095,12.425212191503038,4.51085950651685,False,False,True,False,False,7
4374,398000,95.0,5.0,285313.67006959434,12.894209796826232,4.564348191467836,False,False,True,False,False,7
4375,222000,140.0,7.0,286295.92436193663,12.310437165348775,4.948759890378168,False,False,True,False,False,2
4376,45000,2199.0,4.686456400742115,277867.3529333652,10.714439990727769,7.696212639346407,False,False,False,False,True,6
4377,279000,102.0,5.0,268130.5542923334,12.53897064502647,4.634728988229636,True,False,False,False,False,7
4378,228000,125.0,6.0,280091.93093915953,12.337105293891872,4.836281906951478,False,False,True,False,False,7
4379,895000,160.0,6.0,309007.65755716676,13.704580114574805,5.081404364984463,False,False,True,False,False,7
4380,374500,173.0,7.0,293557.8291238414,12.833349752162816,5.159055299214529,False,False,True,False,False,2
4381,230800,45.0,2.0,309591.5641636668,12.349311146362329,3.828641396489095,True,False,False,False,False,5
4382,655000,114.0,4.0,304325.4640500093,13.39239204133378,4.74493212836325,False,False,True,False,False,4
4383,949000,182.0,6.0,320914.97198098426,13.76316513133229,5.209486152841421,False,False,True,False,False,7
4384,459000,74.0,3.0,297581.63864765095,13.036807667689546,4.31748811353631,True,False,False,False,False,0
4385,134000,105.0,4.0,282105.4481714605,11.80560254159177,4.663439094112067,False,False,True,False,False,4
4386,218400,132.0,5.0,282891.93093915953,12.294088101596984,4.890349128221754,False,False,True,False,False,7
4387,70000,25.0,1.0,279057.8291238414,11.156264806643742,3.258096538021482,True,False,False,False,False,5
4388,179000,157.0,7.0,284248.30531431764,12.095146671399466,5.062595033026967,False,False,True,False,False,2
4389,139000,113.0,4.0,282343.5434095557,11.842236406331555,4.736198448394496,False,False,True,False,False,4
4390,319000,280.0,9.0,290914.97198098426,12.672949516558306,5.638354669333745,False,False,True,False,False,2
4391,310000,63.0,4.0,299055.20052730315,12.644330802262578,4.1588830833596715,True,False,False,False,False,0
4392,249000,112.0,5.0,287581.63864765095,12.425212191503038,4.727387818712341,False,False,True,False,False,7
4393,98900,81.0,4.0,280434.0196000319,11.501874628783144,4.406719247264253,True,False,False,False,False,0
4394,240000,100.0,4.0,287153.06721907953,12.388398368982115,4.61512051684126,False,False,True,False,False,4
4395,53000,52.0,2.0,278248.30531431764,10.87806606028079,3.970291913552122,False,False,True,False,False,5
4396,275000,143.0,6.0,288819.73388574616,12.524530013005734,4.969813299576001,False,False,True,False,False,7
4397,195000,206.0,10.0,282464.2914363941,12.180759965737863,5.332718793265369,False,False,True,False,False,1
4398,561750,294.0,9.0,302474.4957905081,13.238813970197304,5.68697535633982,False,False,True,False,False,2
4399,210000,170.0,10.0,281032.4732545759,12.25486757159303,5.14166355650266,False,False,True,False,False,1
4400,249000,49.0,3.0,312734.9879918504,12.425212191503038,3.912023005428146,True,False,False,False,False,0
4402,136000,635.0,4.686456400742115,282200.6862666986,11.820417517632333,6.455198563340122,False,False,False,False,True,6
4403,135000,95.0,4.0,282153.06721907953,11.813037464800539,4.564348191467836,False,False,True,False,False,4
4404,55000,1006.0,4.686456400742115,278343.5434095557,10.915106645867503,6.914730892718563,False,False,False,False,True,6
4405,399000,120.0,6.0,292237.01870912133,12.896719202134523,4.795790545596741,False,False,True,False,False,7
